U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,SOC,SOH
3.7809,3.806,3.811,3.7862,3.782,3.7569,3.7516,3.7765,3.7813,3.8317,3.8415,3.7918,3.7827,3.7323,3.7225,3.7727,3.7811,3.8566,3.8715,3.7976,3.7832,3.7077,3.6937,3.7686,3.7808,3.8812,3.9003,3.8029,3.7836,3.6833,3.6647,3.7648,3.7804,3.9056,3.9288,3.8078,3.7841,3.6591,3.6361,3.7611,3.7802,50.0,0.887828
4.0041,4.0366,4.0433,4.0117,4.0057,3.9734,3.9656,3.9979,4.0047,4.0693,4.0833,4.0204,4.0064,3.9419,3.9277,3.9921,4.0039,4.1009,4.1213,4.0275,4.0069,3.9105,3.8894,3.986,4.0033,4.1318,4.1578,4.0338,4.0075,3.8785,3.8512,3.9802,4.0027,4.1627,4.1943,4.0399,4.0079,3.8473,3.8136,3.9744,4.0019,50.0,0.652444
3.7808,3.8011,3.8062,3.7862,3.7818,3.7618,3.7562,3.7762,3.7813,3.8218,3.832,3.7923,3.7825,3.7423,3.7318,3.7722,3.7809,3.842,3.8573,3.7981,3.783,3.7225,3.7074,3.7678,3.7806,3.8615,3.8815,3.8034,3.7834,3.703,3.683,3.7634,3.7804,3.881,3.9049,3.8085,3.7839,3.6839,3.6593,3.7595,3.7801,50.0,0.893192
3.966,3.9969,4.0035,3.9734,3.9677,3.9368,3.9293,3.9598,3.9665,4.0281,4.0418,3.9818,3.9684,3.907,3.8931,3.9542,3.9662,4.058,4.0784,3.9895,3.9688,3.8771,3.8566,3.9484,3.9656,4.0876,4.1135,3.996,3.9695,3.8473,3.8201,3.9426,3.9649,4.117,4.1483,4.002,3.9698,3.8176,3.7843,3.9372,3.9642,50.0,0.687936
3.8048,3.831,3.8355,3.8096,3.8059,3.7799,3.7753,3.8011,3.8052,3.8577,3.8664,3.8145,3.8066,3.7546,3.746,3.7976,3.805,3.8835,3.8966,3.8192,3.8071,3.7295,3.7167,3.7941,3.8048,3.9091,3.9261,3.8236,3.8074,3.7044,3.6881,3.7904,3.8043,3.9342,3.9551,3.8282,3.808,3.68,3.6603,3.7871,3.8041,50.0,0.85848
3.7971,3.8248,3.8289,3.8015,3.7983,3.7706,3.7665,3.7939,3.7976,3.8529,3.861,3.8062,3.799,3.7439,3.736,3.7906,3.7974,3.8803,3.8924,3.8106,3.7994,3.7172,3.7056,3.7874,3.7971,3.9073,3.923,3.8145,3.7999,3.6905,3.6754,3.7841,3.7967,3.9342,3.9533,3.8187,3.8002,3.6642,3.6461,3.7811,3.7964,50.0,0.866456
3.8515,3.8784,3.8836,3.8573,3.8529,3.8259,3.8201,3.8466,3.8519,3.9054,3.9165,3.864,3.8536,3.8001,3.7892,3.8424,3.8517,3.9317,3.9484,3.8705,3.8541,3.7743,3.7583,3.838,3.8515,3.9579,3.9793,3.8763,3.8545,3.7483,3.7276,3.8336,3.851,3.9835,4.0093,3.8815,3.855,3.7227,3.6972,3.8294,3.8505,50.0,0.807436
3.8231,3.8487,3.8541,3.8289,3.8243,3.7988,3.7929,3.8182,3.8234,3.8747,3.8857,3.8355,3.825,3.7741,3.7632,3.8139,3.8234,3.9,3.9165,3.842,3.8255,3.7495,3.7334,3.8094,3.8231,3.9249,3.9461,3.8478,3.8259,3.7249,3.7039,3.805,3.8227,3.9493,3.9751,3.8531,3.8264,3.7007,3.6749,3.8004,3.8222,50.0,0.8380719999999999
3.9779,4.0141,4.0194,3.9835,3.9793,3.9435,3.9379,3.9735,3.9783,4.0506,4.0609,3.9895,3.98,3.9082,3.8977,3.9693,3.9779,4.0859,4.1013,3.9951,3.9807,3.8729,3.8578,3.9651,3.9774,4.121,4.1412,4.0005,3.9813,3.8383,3.8185,3.9607,3.9769,4.1553,4.18,4.0053,3.9816,3.8041,3.7802,3.9568,3.9763,50.0,0.6795680000000001
3.7439,3.7655,3.7697,3.7483,3.7448,3.7232,3.7188,3.7402,3.7442,3.7876,3.796,3.7532,3.7453,3.7023,3.694,3.7367,3.7441,3.8092,3.8217,3.7574,3.7458,3.6816,3.6693,3.733,3.7437,3.8303,3.8464,3.7618,3.7462,3.661,3.6452,3.7295,3.7434,3.8512,3.8708,3.766,3.7467,3.641,3.6219,3.7263,3.7434,50.0,0.9425239999999999
3.8036,3.8271,3.8313,3.8081,3.8048,3.7813,3.7769,3.8002,3.8041,3.8512,3.8594,3.8129,3.8055,3.7588,3.7502,3.7967,3.8039,3.8743,3.8868,3.8173,3.8059,3.7358,3.7235,3.7932,3.8036,3.8973,3.9135,3.8217,3.8064,3.7133,3.6974,3.7897,3.8032,3.92,3.94,3.8259,3.8067,3.6912,3.6717,3.7864,3.8029,50.0,0.8512439999999999
3.7637,3.7864,3.7911,3.7685,3.7648,3.7421,3.7374,3.7599,3.7643,3.8097,3.8189,3.7739,3.7655,3.7204,3.7112,3.7562,3.7639,3.8322,3.8459,3.7788,3.7658,3.6986,3.6858,3.7525,3.7637,3.8543,3.8717,3.7834,3.7662,3.6774,3.6609,3.7488,3.7634,3.8754,3.8968,3.7878,3.7665,3.6566,3.6366,3.7451,3.763,50.0,0.913164
3.8125,3.8375,3.8427,3.8178,3.8136,3.7887,3.7834,3.808,3.8129,3.8631,3.8733,3.8236,3.8143,3.7644,3.7544,3.8039,3.8127,3.888,3.903,3.8292,3.8146,3.7402,3.7258,3.7995,3.8124,3.9124,3.9312,3.8345,3.8152,3.7167,3.6984,3.7955,3.812,3.9358,3.959,3.8394,3.8155,3.6939,3.6714,3.7916,3.8118,50.0,0.847692
4.018,4.0506,4.055,4.0229,4.0194,3.9867,3.9821,4.0145,4.0183,4.0837,4.0925,4.0279,4.0201,3.9547,3.946,4.0109,4.018,4.116,4.1289,4.0324,4.0206,3.9228,3.9098,4.0067,4.0173,4.1479,4.1649,4.0367,4.0211,3.8908,3.874,4.0033,4.0169,4.1792,4.1999,4.0397,4.0212,3.8592,3.8385,3.9993,4.0159,50.0,0.622972
3.9639,4.0001,4.0073,3.9718,3.9656,3.9293,3.9212,3.9572,3.9642,4.037,4.0515,3.9807,3.9663,3.894,3.8791,3.9512,3.9637,4.0724,4.0939,3.989,3.9669,3.8589,3.8369,3.9447,3.963,4.1072,4.1346,3.9964,3.9674,3.8238,3.7953,3.9389,3.9625,4.1413,4.1754,4.003,3.9679,3.7892,3.7546,3.9333,3.9618,50.0,0.6569119999999999
3.7402,3.7592,3.7627,3.7441,3.7411,3.7223,3.7186,3.7374,3.7407,3.7788,3.7857,3.7481,3.7418,3.7039,3.6968,3.7344,3.7404,3.7978,3.8081,3.7516,3.7421,3.6854,3.6754,3.7314,3.7402,3.8164,3.8301,3.7551,3.7425,3.6675,3.6542,3.7284,3.74,3.8348,3.8513,3.7585,3.7428,3.6498,3.6335,3.7256,3.7397,50.0,0.951052
4.0201,4.056,4.064,4.0289,4.0226,3.9867,3.9783,4.0134,4.0214,4.0929,4.1086,4.0397,4.0237,3.953,3.9379,4.0076,4.0211,4.1272,4.1494,4.0475,4.0244,3.9193,3.8984,4.0015,4.0204,4.1599,4.189,4.0545,4.025,3.8866,3.8605,3.9958,4.0195,4.191,4.1999,4.0405,4.0213,3.851,3.8203,3.9865,4.0162,50.0,0.5839719999999999
3.8478,3.875,3.88,3.8531,3.8492,3.8224,3.8176,3.844,3.8484,3.9022,3.9119,3.8589,3.8498,3.7971,3.7881,3.8401,3.8482,3.9281,3.9419,3.864,3.8503,3.7727,3.7604,3.8362,3.8478,3.9526,3.9702,3.8684,3.8506,3.7493,3.7342,3.8326,3.8475,3.976,3.9971,3.8729,3.851,3.7274,3.7097,3.8292,3.8471,50.0,0.787136
3.8138,3.8368,3.8413,3.8185,3.815,3.792,3.7874,3.8103,3.8143,3.8603,3.8689,3.8234,3.8157,3.7697,3.7611,3.8066,3.8141,3.8831,3.8959,3.828,3.816,3.7474,3.7346,3.8029,3.8138,3.9056,3.9223,3.8324,3.8166,3.7253,3.7086,3.7992,3.8134,3.9277,3.9481,3.8366,3.8169,3.7035,3.6831,3.7955,3.8129,50.0,0.829332
3.7762,3.7997,3.8045,3.7811,3.7771,3.7537,3.7488,3.7723,3.7765,3.8241,3.8333,3.7864,3.7778,3.7307,3.7218,3.7685,3.7764,3.8475,3.8612,3.7915,3.7783,3.7083,3.6951,3.7648,3.7762,3.8708,3.8884,3.7962,3.7788,3.6858,3.6689,3.7609,3.7758,3.8933,3.9149,3.8008,3.7792,3.6638,3.6435,3.7571,3.7755,50.0,0.8939440000000001
3.9423,3.9734,3.9774,3.9467,3.9437,3.9128,3.9086,3.9393,3.9426,4.0046,4.0124,3.9512,3.9444,3.8824,3.8745,3.936,3.9423,4.035,4.0468,3.9554,3.9449,3.8522,3.8408,3.9328,3.9419,4.0654,4.0808,3.9591,3.9453,3.8222,3.8071,3.9293,3.9414,4.0953,4.114,3.9626,3.9458,3.7925,3.7739,3.9261,3.9409,50.0,0.6861079999999999
3.8624,3.8933,3.8989,3.8684,3.8638,3.8327,3.8266,3.8573,3.8629,3.9249,3.9361,3.8754,3.8645,3.8027,3.7913,3.8529,3.8626,3.9553,3.9723,3.8819,3.865,3.7725,3.7558,3.8482,3.8622,3.9855,4.0073,3.8879,3.8657,3.7425,3.7205,3.8434,3.8617,4.0152,4.0416,3.8935,3.8661,3.7128,3.6856,3.8387,3.8612,50.0,0.779048
3.8861,3.9193,3.9244,3.8917,3.8875,3.8543,3.8489,3.8819,3.8866,3.953,3.963,3.8975,3.8882,3.822,3.812,3.8775,3.8861,3.9855,4.0005,3.903,3.8886,3.7899,3.7751,3.8733,3.8857,4.0178,4.0373,3.9082,3.8891,3.7581,3.7388,3.8694,3.8854,4.0496,4.0735,3.9133,3.8896,3.7267,3.7035,3.8652,3.8849,50.0,0.75822
3.7869,3.808,3.8127,3.792,3.7881,3.7671,3.7622,3.7829,3.7874,3.8296,3.8392,3.7976,3.7887,3.7469,3.7376,3.779,3.7873,3.8505,3.8647,3.8027,3.7892,3.7267,3.7132,3.775,3.7869,3.871,3.8891,3.8073,3.7894,3.7067,3.6891,3.7713,3.7867,3.8912,3.913,3.8118,3.7901,3.6875,3.6661,3.7676,3.7864,50.0,0.882332
3.825,3.8515,3.8561,3.8299,3.8262,3.7999,3.795,3.8211,3.8252,3.8782,3.8875,3.8352,3.8268,3.7743,3.7651,3.8173,3.825,3.9044,3.9179,3.8399,3.8273,3.749,3.7353,3.8134,3.8248,3.93,3.9477,3.8447,3.8278,3.7237,3.7063,3.8094,3.8243,3.9551,3.9767,3.8489,3.8282,3.6991,3.6779,3.8055,3.8238,50.0,0.815972
3.7788,3.8017,3.8073,3.7848,3.7801,3.7572,3.7513,3.7737,3.7794,3.825,3.8364,3.7916,3.7806,3.7353,3.7242,3.7693,3.7792,3.8475,3.8647,3.7981,3.7813,3.7133,3.6974,3.7648,3.7788,3.8698,3.8914,3.8041,3.7816,3.6914,3.6705,3.7604,3.7785,3.8915,3.9173,3.8094,3.782,3.6698,3.6445,3.7562,3.7781,50.0,0.892748
3.7355,3.7578,3.7629,3.7409,3.7367,3.7146,3.7095,3.7314,3.736,3.7806,3.7904,3.7465,3.7372,3.6932,3.6833,3.7272,3.736,3.8027,3.8171,3.7514,3.7376,3.6719,3.6575,3.723,3.7356,3.8243,3.8429,3.7562,3.7381,3.651,3.6324,3.7186,3.7355,3.8454,3.868,3.7611,3.7385,3.6307,3.6078,3.7144,3.7351,50.0,0.955304
3.7632,3.7848,3.7901,3.769,3.7644,3.743,3.7372,3.7585,3.7637,3.8069,3.8176,3.7755,3.7651,3.7223,3.7114,3.7541,3.7636,3.8282,3.8443,3.7815,3.7655,3.7014,3.6858,3.7495,3.7632,3.8492,3.8696,3.7869,3.766,3.6809,3.6603,3.7451,3.763,3.8698,3.8943,3.7918,3.7664,3.6607,3.6356,3.7409,3.7627,50.0,0.9136920000000001
3.8243,3.852,3.8575,3.8301,3.8255,3.7978,3.7922,3.8197,3.8247,3.8803,3.891,3.8362,3.8262,3.7709,3.7602,3.8152,3.8243,3.9075,3.9233,3.842,3.8266,3.7441,3.7286,3.8106,3.8238,3.9344,3.9546,3.8475,3.8271,3.7177,3.6979,3.8062,3.8234,3.9607,3.9853,3.8526,3.8273,3.6919,3.6681,3.8022,3.8231,50.0,0.820804
3.7567,3.7772,3.7818,3.7616,3.7578,3.7376,3.7328,3.753,3.7574,3.7983,3.8076,3.7671,3.7585,3.7179,3.7088,3.7492,3.7571,3.8187,3.8322,3.7718,3.7588,3.6984,3.6854,3.7453,3.7567,3.8387,3.8559,3.7764,3.7593,3.6793,3.6624,3.7416,3.7567,3.8582,3.8791,3.7806,3.7597,3.6605,3.6403,3.7381,3.7564,50.0,0.9194119999999999
3.9198,3.9542,3.9593,3.9254,3.9212,3.8868,3.8814,3.9154,3.9202,3.989,3.999,3.9312,3.9219,3.8531,3.8429,3.9112,3.9198,4.0229,4.0377,3.9367,3.9223,3.8196,3.8045,3.9068,3.9193,4.0563,4.0759,3.9419,3.9228,3.7864,3.7665,3.9024,3.9189,4.089,4.1131,3.947,3.9235,3.7537,3.7295,3.8986,3.9184,50.0,0.7155800000000001
3.8587,3.8919,3.8984,3.8659,3.8601,3.8271,3.8199,3.8527,3.8592,3.9252,3.9384,3.8738,3.861,3.7952,3.7818,3.8475,3.8589,3.9577,3.9772,3.8814,3.8615,3.763,3.7432,3.8417,3.8584,3.9895,4.0145,3.8882,3.8619,3.7309,3.7051,3.8366,3.8578,4.0208,4.0521,3.8947,3.8624,3.6989,3.6679,3.8315,3.8575,50.0,0.7763880000000001
4.0465,4.0662,4.0679,4.0489,4.0472,4.0275,4.026,4.0448,4.0468,4.0862,4.0892,4.0513,4.0475,4.0086,4.0054,4.043,4.0468,4.1058,4.11,4.0531,4.0479,3.9895,3.9851,4.0412,4.0467,4.1251,4.1304,4.0553,4.0481,3.9711,3.9655,4.0397,4.0467,4.1441,4.1508,4.057,4.0485,3.9526,3.946,4.0377,4.0462,80.0,0.9329120000000001
4.0848,4.1038,4.1055,4.0875,4.0857,4.0668,4.065,4.083,4.0852,4.1233,4.1262,4.09,4.0861,4.0481,4.045,4.081,4.0852,4.142,4.1463,4.0921,4.0865,4.03,4.0253,4.0792,4.0851,4.1605,4.1661,4.0942,4.0868,4.0118,4.0057,4.0771,4.0848,4.1788,4.1855,4.0961,4.0871,3.9939,3.9862,4.0756,4.0848,80.0,0.8938240000000001
4.1083,4.1283,4.13,4.1111,4.1093,4.0896,4.0876,4.1064,4.109,4.1487,4.1518,4.1139,4.1098,4.0702,4.0668,4.1047,4.109,4.1686,4.1729,4.1161,4.1102,4.051,4.0461,4.1026,4.109,4.188,4.1936,4.1182,4.1106,4.032,4.0256,4.1009,4.1087,4.2073,4.2073,4.1184,4.1102,4.0125,4.0046,4.0984,4.1083,80.0,0.8600679999999999
4.0481,4.066,4.0675,4.0503,4.0489,4.0314,4.03,4.0471,4.0487,4.0843,4.0868,4.0523,4.0493,4.0141,4.0114,4.0457,4.0486,4.102,4.1057,4.0541,4.0496,3.9969,3.993,4.0443,4.0486,4.1196,4.1243,4.0556,4.05,3.9797,3.9749,4.0426,4.0483,4.1367,4.1426,4.057,4.05,3.963,3.957,4.0413,4.0481,80.0,0.9315439999999999
4.0862,4.1037,4.1052,4.0885,4.0869,4.0697,4.0679,4.0847,4.0866,4.1213,4.1243,4.0907,4.0872,4.0529,4.05,4.083,4.0865,4.1384,4.143,4.0928,4.0876,4.0363,4.0317,4.0813,4.0864,4.1557,4.1613,4.0946,4.0879,4.0199,4.0141,4.0795,4.0862,4.1723,4.1795,4.0963,4.088,4.0037,3.9967,4.078,4.0862,80.0,0.8893080000000001
4.0908,4.1121,4.1139,4.0935,4.0917,4.0707,4.0689,4.0893,4.0915,4.1342,4.1373,4.0963,4.0922,4.05,4.0468,4.0875,4.0914,4.1553,4.1599,4.0984,4.0927,4.0296,4.025,4.0858,4.0915,4.1764,4.1823,4.1005,4.0931,4.0096,4.0033,4.0837,4.0914,4.1968,4.2006,4.1009,4.0928,3.989,3.9814,4.0815,4.0908,80.0,0.886732
4.0984,4.123,4.125,4.1016,4.0995,4.0753,4.0731,4.0964,4.0991,4.148,4.1518,4.1048,4.1001,4.0515,4.0476,4.0946,4.0992,4.1723,4.1775,4.1075,4.1005,4.0282,4.0229,4.0922,4.0991,4.1961,4.2003,4.108,4.1003,4.0047,3.9976,4.0897,4.0987,4.219,4.219,4.1097,4.1002,3.9816,3.973,4.0875,4.098,80.0,0.870684
4.0523,4.0685,4.0697,4.0545,4.0531,4.037,4.0357,4.051,4.0527,4.0847,4.0872,4.0563,4.0534,4.0216,4.0191,4.0496,4.0525,4.1005,4.1041,4.058,4.0536,4.0062,4.0026,4.048,4.0523,4.1163,4.1209,4.0597,4.0538,3.9909,3.9862,4.0465,4.0522,4.1318,4.1374,4.0612,4.0542,3.9756,3.9698,4.0451,4.0521,80.0,0.9224720000000001
4.0321,4.0518,4.0536,4.0349,4.0328,4.0134,4.0114,4.03,4.0325,4.0718,4.0753,4.0377,4.0334,3.9942,3.9906,4.0279,4.0325,4.0914,4.0963,4.0401,4.0338,3.9753,3.97,4.0258,4.0324,4.1106,4.1167,4.0423,4.0339,3.9565,3.9497,4.0234,4.0321,4.1297,4.1371,4.0441,4.0342,3.9379,3.9296,4.0214,4.032,80.0,0.9456640000000001
4.085,4.1086,4.1106,4.0881,4.0858,4.0625,4.0603,4.0829,4.0855,4.1329,4.1367,4.0913,4.0865,4.0397,4.0359,4.0805,4.0855,4.1563,4.1619,4.0936,4.0868,4.0173,4.0117,4.0782,4.0854,4.1792,4.1863,4.0963,4.0872,3.9953,3.9881,4.0762,4.0852,4.2017,4.2017,4.0963,4.0868,3.973,3.9644,4.0731,4.0845,80.0,0.895468
4.0476,4.0679,4.0698,4.051,4.0486,4.0286,4.0265,4.0454,4.0483,4.0885,4.0921,4.0541,4.0492,4.0093,4.0054,4.0433,4.0481,4.1085,4.1135,4.0563,4.0496,3.99,3.9844,4.0406,4.0481,4.1279,4.1346,4.0591,4.05,3.9709,3.9637,4.0387,4.048,4.1475,4.1553,4.0611,4.0503,3.9521,3.9433,4.0364,4.0479,80.0,0.931276
4.0416,4.062,4.0637,4.0447,4.0425,4.0226,4.0205,4.0395,4.042,4.0826,4.0861,4.0476,4.043,4.0029,3.999,4.0371,4.042,4.1024,4.1076,4.05,4.0433,3.9835,3.9781,4.0349,4.0419,4.1222,4.1285,4.0523,4.0436,3.9644,3.9572,4.0328,4.0418,4.1416,4.1494,4.0549,4.0439,3.9456,3.9368,4.0307,4.0416,80.0,0.938332
4.0978,4.1199,4.1219,4.1013,4.0989,4.077,4.0748,4.0953,4.0984,4.1423,4.1459,4.1047,4.0994,4.0559,4.0514,4.0927,4.0984,4.1637,4.1689,4.1075,4.0998,4.0345,4.0283,4.0903,4.0984,4.1852,4.1919,4.11,4.1003,4.0134,4.0054,4.0876,4.098,4.2062,4.2062,4.1101,4.0999,3.9918,3.9816,4.0847,4.0975,80.0,0.877192
4.0984,4.1202,4.1223,4.102,4.0996,4.0782,4.0759,4.096,4.0992,4.1421,4.1458,4.1055,4.1002,4.0574,4.0531,4.0932,4.0991,4.1634,4.1686,4.1082,4.1006,4.0367,4.0304,4.0907,4.0991,4.1841,4.1908,4.1106,4.101,4.0162,4.0081,4.0885,4.0988,4.2048,4.2048,4.1104,4.1005,3.9948,3.9848,4.0852,4.0982,80.0,0.87466
4.0865,4.1121,4.1139,4.0897,4.0876,4.0622,4.0602,4.0843,4.0872,4.138,4.1413,4.0928,4.0881,4.0377,4.0338,4.0822,4.0872,4.163,4.1677,4.0954,4.0885,4.013,4.0073,4.0798,4.0871,4.188,4.1939,4.0977,4.089,3.9883,3.9813,4.0778,4.0869,4.2123,4.2123,4.0974,4.0885,3.9633,3.9544,4.0749,4.0864,80.0,0.887828
4.0953,4.1148,4.1166,4.098,4.096,4.0767,4.0746,4.0931,4.0956,4.1346,4.1378,4.1006,4.0963,4.0574,4.0538,4.0907,4.0954,4.1538,4.1582,4.103,4.0967,4.0385,4.0334,4.0885,4.0953,4.1727,4.1785,4.1051,4.097,4.0197,4.0128,4.0864,4.095,4.1918,4.1986,4.1069,4.0974,4.0009,3.9925,4.0845,4.0949,80.0,0.893192
4.0953,4.1216,4.1234,4.0984,4.0964,4.0707,4.0686,4.0936,4.0961,4.1483,4.1518,4.1016,4.0971,4.0454,4.0416,4.0917,4.0963,4.1742,4.1795,4.1041,4.0975,4.0204,4.0149,4.0897,4.0963,4.1998,4.2013,4.1048,4.0974,3.9948,3.9879,4.0873,4.0957,4.2246,4.2246,4.1062,4.0974,3.97,3.9616,4.085,4.0953,80.0,0.85848
4.0907,4.1185,4.1202,4.0934,4.0917,4.0641,4.0622,4.0892,4.0914,4.1468,4.1498,4.096,4.0922,4.037,4.0338,4.0873,4.0914,4.1743,4.1788,4.0984,4.0927,4.0102,4.0054,4.0858,4.0914,4.2017,4.2017,4.0991,4.0927,3.9832,3.9769,4.0836,4.0911,4.2283,4.2283,4.1002,4.0925,3.9563,3.9486,4.0812,4.0904,80.0,0.866456
4.0345,4.0555,4.0571,4.0371,4.0353,4.0146,4.0128,4.0328,4.035,4.0769,4.0799,4.0397,4.0359,3.9946,3.9914,4.031,4.035,4.0975,4.1022,4.0419,4.0363,3.9749,3.97,4.0293,4.0349,4.1178,4.1237,4.0443,4.0366,3.9553,3.9493,4.0275,4.0349,4.138,4.1451,4.0461,4.0369,3.9361,3.9289,4.026,4.0349,80.0,0.9425239999999999
4.0693,4.0928,4.095,4.0725,4.0701,4.0468,4.0446,4.0671,4.0698,4.117,4.1209,4.0759,4.0707,4.0244,4.0201,4.0647,4.0698,4.1401,4.1458,4.0784,4.0711,4.0019,3.996,4.0625,4.0697,4.1627,4.1701,4.0809,4.0714,3.98,3.9725,4.0601,4.0696,4.1851,4.1939,4.0839,4.072,3.9588,3.9497,4.058,4.0696,80.0,0.913164
4.0896,4.1142,4.1163,4.0929,4.0904,4.066,4.0637,4.0872,4.09,4.1392,4.1434,4.0963,4.091,4.0426,4.0381,4.0848,4.09,4.1634,4.1693,4.0991,4.0914,4.0192,4.0131,4.0826,4.09,4.187,4.1946,4.1019,4.0918,3.9965,3.9888,4.0805,4.09,4.2104,4.2104,4.1022,4.0917,3.9735,3.964,4.0774,4.0894,80.0,0.8939440000000001
4.0988,4.1167,4.1181,4.1012,4.0996,4.082,4.0805,4.0974,4.0994,4.1349,4.1374,4.1034,4.1001,4.065,4.0622,4.0959,4.0991,4.1525,4.1561,4.1052,4.1005,4.0479,4.0439,4.0942,4.0991,4.1698,4.1746,4.1071,4.1007,4.0309,4.0258,4.0927,4.0989,4.1872,4.1929,4.109,4.101,4.0142,4.0079,4.0913,4.0989,80.0,0.882332
4.0915,4.1146,4.1167,4.0953,4.0925,4.0697,4.0673,4.089,4.0922,4.1381,4.142,4.0988,4.0932,4.0477,4.0432,4.0862,4.0921,4.1607,4.1665,4.1016,4.0936,4.0256,4.0191,4.0833,4.092,4.183,4.1904,4.1045,4.0942,4.0039,3.9955,4.0812,4.092,4.2051,4.2051,4.1047,4.0938,3.9814,3.9711,4.078,4.0914,80.0,0.892748
4.0229,4.0423,4.0439,4.0254,4.0237,4.0044,4.0027,4.0212,4.0233,4.0622,4.0652,4.0279,4.0241,3.9858,3.9825,4.0194,4.0233,4.0812,4.0858,4.0302,4.0246,3.9672,3.9628,4.0176,4.0233,4.1003,4.1061,4.0324,4.025,3.9489,3.943,4.016,4.0233,4.1192,4.1261,4.0345,4.0253,3.931,3.9238,4.0142,4.0232,80.0,0.955304
4.0658,4.0854,4.0871,4.0686,4.0664,4.0472,4.0453,4.0637,4.066,4.1051,4.1083,4.0713,4.0671,4.0283,4.0248,4.0616,4.066,4.1243,4.1289,4.0734,4.0672,4.0095,4.0044,4.0595,4.0659,4.1434,4.1491,4.0757,4.0678,3.9909,3.9844,4.0576,4.0658,4.1623,4.1691,4.0777,4.0679,3.9723,3.9646,4.0556,4.0655,80.0,0.9136920000000001
4.0573,4.0746,4.0759,4.0595,4.0577,4.0406,4.0392,4.0556,4.0574,4.092,4.0946,4.0615,4.058,4.0239,4.0212,4.0538,4.0573,4.109,4.1125,4.0633,4.0584,4.0071,4.0033,4.0522,4.057,4.1259,4.1307,4.0651,4.0587,3.9909,3.9858,4.0506,4.057,4.1426,4.1484,4.0666,4.059,3.9746,3.9686,4.0489,4.0567,80.0,0.9194119999999999
4.0461,4.0657,4.0686,4.0493,4.0468,4.0274,4.0244,4.0436,4.0464,4.0857,4.0911,4.0525,4.0472,4.0083,4.0026,4.0409,4.0462,4.1051,4.1131,4.0555,4.0476,3.9895,3.9811,4.0384,4.0461,4.1243,4.1353,4.0583,4.0479,3.9709,3.9602,4.0357,4.0458,4.1434,4.1564,4.0612,4.0481,3.9526,3.9395,4.0335,4.0457,80.0,0.9329120000000001
4.0843,4.1034,4.1064,4.088,4.0852,4.0664,4.0629,4.0816,4.0847,4.1227,4.1285,4.0915,4.0858,4.0479,4.0413,4.0787,4.0847,4.1416,4.1501,4.0949,4.0862,4.0296,4.0199,4.0757,4.0843,4.16,4.1715,4.0977,4.0865,4.0114,3.9986,4.0728,4.0841,4.1784,4.1928,4.1009,4.0866,3.9932,3.9774,4.0701,4.0839,80.0,0.8938240000000001
4.1073,4.1272,4.1304,4.1111,4.1083,4.0885,4.0851,4.1045,4.108,4.1479,4.154,4.1153,4.1092,4.0696,4.0626,4.1016,4.108,4.1676,4.1764,4.1185,4.1096,4.0504,4.0404,4.0987,4.1078,4.187,4.1985,4.122,4.11,4.0315,4.0183,4.0957,4.1076,4.2059,4.2059,4.117,4.1085,4.0104,3.9939,4.0908,4.1061,80.0,0.8600679999999999
4.048,4.0659,4.0683,4.0508,4.0489,4.0311,4.0286,4.0461,4.0483,4.0839,4.0885,4.0535,4.0493,4.0138,4.009,4.0439,4.0481,4.1017,4.1086,4.056,4.0496,3.9967,3.9895,4.0418,4.048,4.1192,4.1282,4.058,4.0499,3.9795,3.9702,4.0395,4.0477,4.1364,4.1475,4.0603,4.05,3.9626,3.9512,4.0373,4.0475,80.0,0.9315439999999999
4.0858,4.103,4.1058,4.0887,4.0865,4.0694,4.0664,4.0836,4.0861,4.1208,4.1261,4.0918,4.0869,4.0527,4.0472,4.081,4.0858,4.138,4.1456,4.0942,4.0873,4.0359,4.0282,4.0787,4.0857,4.155,4.1649,4.097,4.0876,4.0195,4.0093,4.0762,4.0854,4.1717,4.1841,4.0995,4.0879,4.0035,3.9909,4.0736,4.0851,80.0,0.8893080000000001
4.09,4.1114,4.1146,4.0936,4.0911,4.07,4.0666,4.0876,4.0907,4.1335,4.1392,4.0974,4.0918,4.0494,4.0433,4.085,4.0907,4.1546,4.1631,4.1003,4.0921,4.029,4.0199,4.0822,4.0904,4.1756,4.1868,4.1034,4.0925,4.0088,3.9971,4.0798,4.0904,4.1963,4.2002,4.0999,4.0913,3.987,3.9727,4.0755,4.089,80.0,0.886732
4.0971,4.1216,4.1254,4.1012,4.0982,4.074,4.0701,4.0942,4.098,4.1468,4.1536,4.1058,4.0991,4.0506,4.0433,4.0913,4.098,4.1712,4.181,4.1094,4.0996,4.0272,4.017,4.088,4.0977,4.1948,4.1999,4.1083,4.0988,4.003,3.9895,4.0838,4.0967,4.2171,4.2171,4.1076,4.0977,3.9788,3.9619,4.0798,4.0954,80.0,0.870684
